,ood_score_normalized_spatial,ood_score_normalized_magnitude,ood_score_normalized_all
munster_000131_000019,0.19451426730697774,0.39683032489711473,0.39685983677963443
monchengladbach_000000_012376,0.40933218544400224,0.19456485449230146,0.19456734444767404
hamburg_000000_044400,0.30819867255000194,0.11457298489348527,0.11457524469678265
aachen_000015_000019,0.38460349562378016,0.07594247878327418,0.07594494145893546
cologne_000057_000019,0.2708467840563082,0.12612353134433904,0.12613096825884615
bremen_000080_000019,0.15793862000735898,0.19989763253039208,0.19990901005437137
krefeld_000000_028638,0.3793438984187626,0.21082602252202073,0.21082511038389518
hanover_000000_030346,0.14744566533431158,0.3370868917071737,0.33709485205764594
strasbourg_000001_001449,0.3946160679094269,0.17276248787497203,0.17276384224530425
strasbourg_000000_014066,0.4227800169962913,0.08096936301564822,0.08097085689048335
dusseldorf_000044_000019,0.20158282702555283,0.2220785236738878,0.22209566926037572
aachen_000083_000019,0.38794745947449594,0.12646991507499375,0.12648044296031932
bremen_000100_000019,0.38818964669632877,0.14075791513450892,0.1407661792317807
hamburg_000000_038729,0.32354967834895154,0.16358267849762623,0.16358487541736033
bremen_000236_000019,0.38109658881810815,0.11973427710563088,0.11974060580660702
zurich_000073_000019,0.3886820115915125,0.09159388783333747,0.09159820388432832
strasbourg_000000_033747,0.2348273235722291,0.15846986553337777,0.15847862322681308
strasbourg_000001_047619,0.30481358031882494,0.21045142435980047,0.21045581298352714
munster_000074_000019,0.38761533649177554,0.14444071799733138,0.14444222391600825
tubingen_000101_000019,0.22623429364313544,0.22384597419115682,0.22386131311879798
dusseldorf_000113_000019,0.2843631528069893,0.08667479427123642,0.08667856074730422
bochum_000000_005537,0.32191330335488183,0.23381751799178563,0.2338202072106082
dusseldorf_000093_000019,0.23499994623946263,0.2076058739112193,0.20761786825239306
aachen_000065_000019,0.39406750027011483,0.15723230904092894,0.15724407743558474
darmstadt_000008_000019,0.38042954267657175,0.2073287721490742,0.20734157114676666
bremen_000090_000019,0.16906189540982522,0.2376472721795894,0.23766208960890498
weimar_000099_000019,0.3819888198058951,0.1665599071980965,0.16656871181356542
stuttgart_000043_000019,0.2028381953075233,0.3340869978858241,0.3341133186937143
weimar_000016_000019,0.4384749224256608,0.34349070818319705,0.34349023389876426
bremen_000050_000019,0.311992802466902,0.14183422837947,0.14183924183533603
jena_000018_000019,0.3956649135768622,0.1028073311294095,0.10281330102789356
weimar_000029_000019,0.3866640440311488,0.1865725195218506,0.18657404344059303
hamburg_000000_105724,0.37518577327148434,0.3306397800320064,0.3306499788313844
strasbourg_000001_065214,0.27381203610696725,0.24068995145971972,0.24069129824677657
zurich_000056_000019,0.38064339976739364,0.08228597780126916,0.08229239625314103
frankfurt_000001_067295,0.2757072505709422,0.2628878512447194,0.26288872801521534
darmstadt_000053_000019,0.21877051127177868,0.19600575622394323,0.19602179369532888
bremen_000046_000019,0.44324118101855137,0.08100634956382795,0.0810081203369142
stuttgart_000132_000019,0.3472171247160084,0.09370348789117569,0.09370668220203396
strasbourg_000000_026998,0.2616656225556928,0.06660154015564683,0.06660119468531253
erfurt_000008_000019,0.25159479146537683,0.2802448016853202,0.2802629879751504
aachen_000094_000019,0.38099614275822796,0.10643155947720798,0.10643940840275397
bremen_000062_000019,0.38291204221102365,0.09153172287199057,0.0915386384669846
frankfurt_000001_003056,0.37001162883561545,0.16132126233472555,0.16133059117460327
darmstadt_000072_000019,0.41142437695659334,0.004236319849432929,0.004238489602278603
munster_000073_000019,0.40290639912215576,0.10962504610323,0.1096243732731124
bremen_000209_000019,0.3855769848978561,0.09354535710620247,0.09355097014810003
krefeld_000000_000316,0.36488720420978554,0.07976336072104066,0.07976759656328729
cologne_000122_000019,0.22497023926201268,0.21931542928560804,0.2193315943707702
krefeld_000000_032614,0.2565594593508792,0.1835496097530134,0.18355574802106595
weimar_000045_000019,0.38798124396782363,0.1344470347347366,0.13445090236587617
strasbourg_000000_019229,0.3907390657639405,0.0632879536881275,0.06328760535652032
krefeld_000000_002083,0.3821945378993726,0.15308268070091854,0.15308631186718502
bremen_000125_000019,0.37872237290159283,0.04994899696659133,0.04994856087705878
cologne_000039_000019,0.171032598560111,0.5190347533282257,0.5190794595854884
darmstadt_000017_000019,0.14003377753567864,0.32098936140149714,0.32101015227026203
lindau_000008_000019,0.2744417703616466,0.21106267687936786,0.21107856516839874
frankfurt_000001_055306,0.38677721480878774,0.0990955421681511,0.09910108318590209
frankfurt_000001_058176,0.36482333395038374,0.17386319359761246,0.17387289423796704
strasbourg_000000_025491,0.39490923417685125,0.11860217915436598,0.11860400238199574
krefeld_000000_023143,0.3965255356579626,0.11432575133986304,0.11432939651918227
erfurt_000013_000019,0.3451237814934734,0.17897025613765033,0.17898234686460704
stuttgart_000074_000019,0.31702048985161196,0.19314103212980532,0.1931541707099644
krefeld_000000_036299,0.1436854924823497,0.27779609392876803,0.27782132960965755
strasbourg_000000_030435,0.28344925884916794,0.0885580483026673,0.08855722941510173
bochum_000000_010562,0.3698150552210028,0.17578076669340312,0.1757896506066129
munster_000033_000019,0.3267405310559821,0.10799224779685199,0.10800046247910848
aachen_000151_000019,0.2452959616977886,0.3022742441093678,0.3022926063731804
weimar_000064_000019,0.3829800595890728,0.08040766822933929,0.08041431749530298
dusseldorf_000104_000019,0.4055789522508303,0.1002679428730767,0.10027271839984803
dusseldorf_000091_000019,0.38231571856496666,0.23795447414357382,0.23795611771630948
zurich_000029_000019,0.3959557480032018,0.1251528097564029,0.12516041342657183
stuttgart_000093_000019,0.4224470778662875,0.06182181932861902,0.06182264881949264
hanover_000000_046200,0.39411033780546667,0.10589774469444393,0.10589748757791267
stuttgart_000039_000019,0.3879741826669961,0.15089544891992415,0.1509063766191193
jena_000023_000019,0.40490280566805936,0.07998039665979106,0.07998407433246095
monchengladbach_000000_034930,0.38091414643877813,0.19024902927504,0.19025045368540855
hanover_000000_032681,0.30031852035075074,0.1657599585412979,0.16576598813218515
jena_000086_000019,0.38629051127142383,0.5229596506365717,0.522959168815685
jena_000012_000019,0.5306259791985969,0.05437786762238429,0.05438751271641284
frankfurt_000001_062250,0.3745332711065171,0.22699383412452515,0.22699943824124433
dusseldorf_000197_000019,0.3793955441153085,0.13874085172150355,0.13874240166726978
darmstadt_000001_000019,0.39488451723449675,0.1286058519991268,0.12862091418349872
lindau_000007_000019,0.15101058186080307,0.2757485167167589,0.27577390472699653
ulm_000065_000019,0.49612522660257735,0.11969782769727268,0.11973199604135486
frankfurt_000001_028590,0.38148398338745576,0.14085166431565838,0.14085375602191497
frankfurt_000001_031416,0.38214123082060664,0.14190518531258017,0.14191498286687343
erfurt_000062_000019,0.39446079012708585,0.06729210847502312,0.06729251272945548
bremen_000265_000019,0.29922184087589476,0.15343162313838554,0.1534494655590712
strasbourg_000001_027097,0.3210971614110429,0.1834403160344533,0.18344597596819845
zurich_000071_000019,0.42105068136971596,0.06365445376660492,0.06366337318226695
tubingen_000084_000019,0.3455928491498271,0.13327839871406488,0.13328103252852205
strasbourg_000000_029915,0.2961298303345115,0.06592270340821414,0.06592331642490008
aachen_000097_000019,0.3792544020537416,0.10653133465171007,0.10654920328618202
hanover_000000_050228,0.21807546732521993,0.18907733210036867,0.18909156853957557
hamburg_000000_029144,0.38000248503258477,0.11582939520960266,0.1158341260955901
krefeld_000000_020873,0.7288042967542739,0.20145942954963747,0.20146104825961783
munster_000034_000019,0.3602632888609587,0.09115900423152046,0.09116289325814511
hamburg_000000_077927,0.39393957901255383,0.08795419749299463,0.08795684274191791
bochum_000000_015880,0.3793121300805681,0.15040970490926678,0.1504143121231217
cologne_000150_000019,0.351065741615128,0.2095895238442747,0.2096105540229486
hanover_000000_058189,0.19027953492811545,0.13054087032316683,0.13054525773956335
strasbourg_000000_018874,0.4146419872876072,0.18557345807945547,0.18557326007880354
strasbourg_000001_004106,0.3747559334465424,0.12426889415980384,0.12427342790672748
hamburg_000000_056229,0.38374887059913465,0.1605616800743414,0.16056649877893447
ulm_000068_000019,0.3888479486497622,0.1160457974640494,0.11605686455626012
strasbourg_000001_020956,0.4329557834530733,0.11204744746478153,0.11204975737284553
stuttgart_000034_000019,0.4033886658818247,0.08397689391953327,0.08397758809895584
stuttgart_000038_000019,0.38019496038706324,0.08921173559404282,0.08922011885720128
bochum_000000_020899,0.21564307821362705,0.2517051348655397,0.25171054042491736
erfurt_000037_000019,0.4044509509220696,0.09124692152525413,0.0912506668657974
munster_000004_000019,0.38154682691945707,0.14602869126026366,0.14603851236876314
strasbourg_000001_023271,0.3811503798426937,0.1603787756727076,0.16037996745536376
erfurt_000107_000019,0.7365004560996162,0.13093207853924804,0.1309346384711735
frankfurt_000001_080091,0.37607444989213096,0.2551081599821398,0.2551089327968951
strasbourg_000001_030839,0.3782309328745249,0.11953291313671849,0.11953980996838873
dusseldorf_000178_000019,0.38004416539736574,0.18265684800164675,0.1826656621018853
krefeld_000000_031257,0.2864839937904761,0.2588467673130101,0.25885638416703055
munster_000099_000019,0.39963662841923836,0.058464247281169106,0.0584643416471609
hanover_000000_032559,0.36390271761121695,0.25708089098420395,0.2570984288873433
frankfurt_000001_014406,0.3742710101622064,0.20169980901620846,0.2017080155808784
aachen_000103_000019,0.3886840694423398,0.1518720629458194,0.15187155401541375
hanover_000000_019456,0.38267238449199986,0.17662959995000443,0.17663800440605296
strasbourg_000001_007524,0.5693824690418581,0.028466934974544375,0.028471436214048056
hanover_000000_023881,0.3866884213380995,0.10419988063441032,0.10421330546161615
bremen_000210_000019,0.38102641635486234,0.12862145040092035,0.12862526256000054
aachen_000045_000019,0.25666166578271443,0.1054785253831896,0.10549061899469502
aachen_000008_000019,0.18817245182254322,0.23840091824151444,0.2384185562065574
bremen_000117_000019,0.34491567722548105,0.42422303184334587,0.42425704967783123
strasbourg_000000_020653,0.3697823287562195,0.17795755360966822,0.17796605970343082
tubingen_000014_000019,0.37480601233038063,0.28349655066026247,0.2835221592328139
hamburg_000000_082187,0.3798615890336209,0.12354398040874497,0.1235500587271898
dusseldorf_000203_000019,0.38608393069806396,0.12673257255352552,0.12673750237435766
bochum_000000_028764,0.3761328640891148,0.24025380942412164,0.24027763010493142
zurich_000021_000019,0.4068873220553565,0.09989521217665634,0.0998973992109051
strasbourg_000001_039703,0.30107821466767676,0.12280758586339983,0.12281586887076677
tubingen_000102_000019,0.31914047603990037,0.22288761221581296,0.22289942525810597
bremen_000151_000019,0.3244720174564764,0.17337363799936598,0.1733811613295677
hamburg_000000_046078,0.3854802057485548,0.20441921243074312,0.20444258339398588
ulm_000088_000019,0.4109664692924005,0.11518578764976999,0.1151910658958416
krefeld_000000_012505,0.33725124329386635,0.21598869123664513,0.2159906291569727
strasbourg_000001_005219,0.4154203650857829,0.13904033182552525,0.13904075773759084
cologne_000133_000019,0.3990471379327112,0.05467967597326976,0.054686198401238714
darmstadt_000075_000019,0.33402748706524227,0.22241676383166886,0.2224330147599857
hamburg_000000_048960,0.4439696027744708,0.15916441800572234,0.15916809340829516
bochum_000000_018195,0.3882966399728644,0.14802305205761784,0.14802595392729176
jena_000088_000019,0.4583490469592158,0.039074644748297124,0.03907592692342103
jena_000095_000019,0.3477365245320636,0.13301087423978467,0.13301786079295108
frankfurt_000000_011007,0.38823273483608906,0.20159500704403313,0.20160016382564167
erfurt_000055_000019,0.4116439949465932,0.09509338963410889,0.09510184978151465
hamburg_000000_094185,0.26873570065813535,0.09254273712182767,0.09254295415194957
krefeld_000000_010653,0.3883354423988578,0.15673157093601026,0.1567349187497821
bremen_000063_000019,0.3829654817090919,0.10061823664240471,0.10062675050565159
hanover_000000_025335,0.38257578690500516,0.17047378358832996,0.170472459020744
stuttgart_000148_000019,0.47768596913565325,0.06834438973266209,0.06835213318179649
cologne_000048_000019,0.4531356251467587,0.1316557522274459,0.1316605621299077
strasbourg_000001_004260,0.2761287942241855,0.07388873652166955,0.07388903454795616
bremen_000157_000019,0.31731089772559284,0.18260886989086692,0.18261783473097531
stuttgart_000085_000019,0.42331723833164486,0.05375716457075567,0.05375822956601381
weimar_000135_000019,0.23224339220850454,0.13017723459669076,0.1301868236681734
munster_000156_000019,0.16236521280122979,0.17841124460687577,0.1784204007810362
hamburg_000000_067338,0.27272572568934544,0.12759442883692562,0.12759444286921431
stuttgart_000047_000019,0.30084262638909237,0.2307039720780138,0.23071495488032126
strasbourg_000000_029577,0.38758668668774165,0.17033200838679383,0.17033163305838184
aachen_000051_000019,0.3838843185691797,0.10185554746835085,0.10185956257793936
dusseldorf_000098_000019,0.24846739677670387,0.22315686255908895,0.2231680297748991
hamburg_000000_076392,0.23207923834367353,0.13618733427882573,0.1361958554963228
bremen_000288_000019,0.2463639422962281,0.15490935517054563,0.15492316989466676
hamburg_000000_103075,0.18521893344162166,0.1721709181879001,0.17217322959060513
bremen_000234_000019,0.3999299261222712,0.07462619291344712,0.07462925808717048
munster_000152_000019,0.389553617365888,0.06347491745631084,0.06347722052023475
frankfurt_000001_068063,0.24959213626612062,0.18957499092611482,0.18957523268337964
frankfurt_000001_046126,0.17124393189950587,0.3082613527424194,0.3082776966308356
monchengladbach_000000_001294,0.3444047182667431,0.12682504357178964,0.1268302718420285
dusseldorf_000191_000019,0.39402209701979374,0.11413557932759284,0.11413499961273478
zurich_000083_000019,0.3969836761224215,0.13202740936040713,0.13203018455833548
frankfurt_000000_001751,0.3360411376057915,0.23032607983393122,0.23033562489473858
stuttgart_000016_000019,0.20003672413024495,0.16193745337785215,0.16194276876081337
bochum_000000_027057,0.20232542578756937,0.1556519188158774,0.15566268533514546
jena_000026_000019,0.4158941745951807,0.1426920217886723,0.1426987384231425
frankfurt_000001_049770,0.40830731445159757,0.14378886900089355,0.14379787501945676
frankfurt_000001_058057,0.35701382689547917,0.15711287540408114,0.1571162933780278
frankfurt_000001_011835,0.43706247932853065,0.2384271195904804,0.2384284436277957
weimar_000097_000019,0.3909465828583595,0.08110279393829403,0.08110302039146781
